canonical_id,runtime_id,source,kind,name,category,subcategory,from,to,status,search_visible,duplicate_of,added_in,added_at,updated_at,is_new,featured,featured_order,route,legacy_route,legacy_ids,aliases,keywords,exact_tokens
unit-ms-sec,ms-sec,unit,unit,ms ↔ 초 변환기,unit,time,ms,s,published,true,,,,,false,false,0,?tool=unit-ms-sec&from=ms&to=s,?category=unit&convert=ms-sec,ms-sec | unit-ms-sec,밀리초를 초로 | 초를 밀리초로 | ms 초 변환 | ms ↔ 초,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | ms | 밀리초 | s | 초,ms | s | 초
unit-min-hour,min-hour,unit,unit,분 ↔ 시간 변환기,unit,time,min,h,published,true,,,,,false,false,0,?tool=unit-min-hour&from=min&to=h,?category=unit&convert=min-hour,min-hour | unit-min-hour,분를 시간로 | 시간를 분로 | 분 시간 변환 | 분 ↔ 시간,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | min | 분 | h,min | h | 분 | 시간
unit-hour-day,hour-day,unit,unit,시간 ↔ 일 변환기,unit,time,h,day,published,true,,,,,false,false,0,?tool=unit-hour-day&from=h&to=day,?category=unit&convert=hour-day,hour-day | unit-hour-day,시간를 일로 | 일를 시간로 | 시간 일 변환 | 시간 ↔ 일,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | h | day | 일,h | day | 시간 | 일
unit-day-hour,day-hour,unit,unit,일 ↔ 시간 변환기,unit,time,day,h,published,true,,,,,false,false,0,?tool=unit-day-hour&from=day&to=h,?category=unit&convert=day-hour,day-hour | unit-day-hour,일를 시간로 | 시간를 일로 | 일 시간 변환 | 일 ↔ 시간,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | day | 일 | h,day | h | 일 | 시간
unit-day-week,day-week,unit,unit,일 ↔ 주 변환기,unit,time,day,week,published,true,,,,,false,false,0,?tool=unit-day-week&from=day&to=week,?category=unit&convert=day-week,day-week | unit-day-week,일를 주로 | 주를 일로 | 일 주 변환 | 일 ↔ 주,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | day | 일 | week | 주,day | week | 일 | 주
unit-week-hour,week-hour,unit,unit,주 ↔ 시간 변환기,unit,time,week,h,published,true,,,,,false,false,0,?tool=unit-week-hour&from=week&to=h,?category=unit&convert=week-hour,week-hour | unit-week-hour,주를 시간로 | 시간를 주로 | 주 시간 변환 | 주 ↔ 시간,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | week | 주 | h,week | h | 주 | 시간
unit-sec-min,sec-min,unit,unit,초 ↔ 분 변환기,unit,time,s,min,published,true,,,,,false,false,0,?tool=unit-sec-min&from=s&to=min,?category=unit&convert=sec-min,sec-min | unit-sec-min,초를 분로 | 분를 초로 | 초 분 변환 | 초 ↔ 분,단위 변환 | 시간 | 연도 변환은 365일 고정 기준이며 달력상 연·월 길이와는 다릅니다. | s | 초 | min | 분,s | min | 초 | 분
unit-speed-converter,speed-converter,unit,unit,속도 통합 변환기,unit,speed,mps,mph,published,true,,,,,false,true,19,?tool=unit-speed-converter&from=mps&to=mph,?category=unit&convert=speed-converter,speed-converter | unit-speed-converter,미터/초를 마일/시로 | 마일/시를 미터/초로 | m/s mph 변환 | 속도 통합,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | mps | 미터/초 | m/s | mph | 마일/시 | mile per hour | 마일 매 시,mps | mph | m/s
unit-mach-kmh,mach-kmh,unit,unit,Mach ↔ km/h 참고 변환기,unit,speed,mach,kmh,published,true,,,,,false,false,0,?tool=unit-mach-kmh&from=mach&to=kmh,?category=unit&convert=mach-kmh,mach-kmh | unit-mach-kmh,마하(표준 참고)를 킬로미터/시로 | 킬로미터/시를 마하(표준 참고)로 | Mach km/h 변환 | Mach ↔ km/h 참고,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | mach | 마하(표준 참고) | kmh | 킬로미터/시 | km/h,mach | kmh | Mach | km/h
unit-fps-mps,fps-mps,unit,unit,ft/s ↔ m/s 변환기,unit,speed,fps,mps,published,true,,,,,false,false,0,?tool=unit-fps-mps&from=fps&to=mps,?category=unit&convert=fps-mps,fps-mps | unit-fps-mps,피트/초를 미터/초로 | 미터/초를 피트/초로 | ft/s m/s 변환 | ft/s ↔ m/s,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | fps | 피트/초 | ft/s | mps | 미터/초 | m/s,fps | mps | ft/s | m/s
unit-kmh-mps,kmh-mps,unit,unit,km/h ↔ m/s 변환기,unit,speed,kmh,mps,published,true,,,,,false,false,0,?tool=unit-kmh-mps&from=kmh&to=mps,?category=unit&convert=kmh-mps,kmh-mps | unit-kmh-mps,킬로미터/시를 미터/초로 | 미터/초를 킬로미터/시로 | km/h m/s 변환 | km/h ↔ m/s,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | kmh | 킬로미터/시 | km/h | mps | 미터/초 | m/s,kmh | mps | km/h | m/s
unit-kmh-mph,kmh-mph,unit,unit,km/h ↔ mph 변환기,unit,speed,kmh,mph,published,true,,,,,false,false,0,?tool=unit-kmh-mph&from=kmh&to=mph,?category=unit&convert=kmh-mph,kmh-mph | unit-kmh-mph,킬로미터/시를 마일/시로 | 마일/시를 킬로미터/시로 | km/h mph 변환 | km/h ↔ mph,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | kmh | 킬로미터/시 | km/h | mph | 마일/시 | mile per hour | 마일 매 시,kmh | mph | km/h
unit-knot-kmh,knot-kmh,unit,unit,knot ↔ km/h 변환기,unit,speed,knot,kmh,published,true,,,,,false,false,0,?tool=unit-knot-kmh&from=knot&to=kmh,?category=unit&convert=knot-kmh,knot-kmh | unit-knot-kmh,노트를 킬로미터/시로 | 킬로미터/시를 노트로 | kn km/h 변환 | knot ↔ km/h,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | knot | 노트 | kn | kmh | 킬로미터/시 | km/h,knot | kmh | kn | km/h
unit-knot-mps,knot-mps,unit,unit,knot ↔ m/s 변환기,unit,speed,knot,mps,published,true,,,,,false,false,0,?tool=unit-knot-mps&from=knot&to=mps,?category=unit&convert=knot-mps,knot-mps | unit-knot-mps,노트를 미터/초로 | 미터/초를 노트로 | kn m/s 변환 | knot ↔ m/s,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | knot | 노트 | kn | mps | 미터/초 | m/s,knot | mps | kn | m/s
unit-mps-kmh,mps-kmh,unit,unit,m/s ↔ km/h 변환기,unit,speed,mps,kmh,published,true,,,,,false,false,0,?tool=unit-mps-kmh&from=mps&to=kmh,?category=unit&convert=mps-kmh,mps-kmh | unit-mps-kmh,미터/초를 킬로미터/시로 | 킬로미터/시를 미터/초로 | m/s km/h 변환 | m/s ↔ km/h,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | mps | 미터/초 | m/s | kmh | 킬로미터/시 | km/h,mps | kmh | m/s | km/h
unit-mph-kmh,mph-kmh,unit,unit,mph ↔ km/h 변환기,unit,speed,mph,kmh,published,true,,,,,false,false,0,?tool=unit-mph-kmh&from=mph&to=kmh,?category=unit&convert=mph-kmh,mph-kmh | unit-mph-kmh,마일/시를 킬로미터/시로 | 킬로미터/시를 마일/시로 | mph km/h 변환 | mph ↔ km/h,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | mph | 마일/시 | mile per hour | 마일 매 시 | kmh | 킬로미터/시 | km/h,mph | kmh | km/h
unit-mph-knot,mph-knot,unit,unit,mph ↔ knot 변환기,unit,speed,mph,knot,published,true,,,,,false,false,0,?tool=unit-mph-knot&from=mph&to=knot,?category=unit&convert=mph-knot,mph-knot | unit-mph-knot,마일/시를 노트로 | 노트를 마일/시로 | mph kn 변환 | mph ↔ knot,단위 변환 | 속도 | 마하는 공기 상태에 따라 달라질 수 있어 340.29m/s를 참고값으로 사용합니다. | mph | 마일/시 | mile per hour | 마일 매 시 | knot | 노트 | kn,mph | knot | kn
unit-angle-converter,angle-converter,unit,unit,각도 통합 변환기,unit,angle,deg,grad,published,true,,,,,false,true,20,?tool=unit-angle-converter&from=deg&to=grad,?category=unit&convert=angle-converter,angle-converter | unit-angle-converter,도를 그라디안로 | 그라디안를 도로 | ° gon 변환 | 각도 통합,단위 변환 | 각도 | deg | 도 | ° | grad | 그라디안 | gon,deg | grad | ° | gon
unit-arcmin-deg,arcmin-deg,unit,unit,각분 ↔ 도 변환기,unit,angle,arcmin,deg,published,true,,,,,false,false,0,?tool=unit-arcmin-deg&from=arcmin&to=deg,?category=unit&convert=arcmin-deg,arcmin-deg | unit-arcmin-deg,각분를 도로 | 도를 각분로 | ′ ° 변환 | 각분 ↔ 도,단위 변환 | 각도 | arcmin | 각분 | ′ | deg | 도 | °,arcmin | deg | ′ | °
unit-arcsec-deg,arcsec-deg,unit,unit,각초 ↔ 도 변환기,unit,angle,arcsec,deg,published,true,,,,,false,false,0,?tool=unit-arcsec-deg&from=arcsec&to=deg,?category=unit&convert=arcsec-deg,arcsec-deg | unit-arcsec-deg,각초를 도로 | 도를 각초로 | ″ ° 변환 | 각초 ↔ 도,단위 변환 | 각도 | arcsec | 각초 | ″ | deg | 도 | °,arcsec | deg | ′′ | °
unit-deg-grad,deg-grad,unit,unit,도 ↔ 그라디안 변환기,unit,angle,deg,grad,published,true,,,,,false,false,0,?tool=unit-deg-grad&from=deg&to=grad,?category=unit&convert=deg-grad,deg-grad | unit-deg-grad,도를 그라디안로 | 그라디안를 도로 | ° gon 변환 | 도 ↔ 그라디안,단위 변환 | 각도 | deg | 도 | ° | grad | 그라디안 | gon,deg | grad | ° | gon
unit-deg-rad,deg-rad,unit,unit,도 ↔ 라디안 변환기,unit,angle,deg,rad,published,true,,,,,false,false,0,?tool=unit-deg-rad&from=deg&to=rad,?category=unit&convert=deg-rad,deg-rad | unit-deg-rad,도를 라디안로 | 라디안를 도로 | ° rad 변환 | 도 ↔ 라디안,단위 변환 | 각도 | deg | 도 | ° | rad | 라디안,deg | rad | °
unit-rad-deg,rad-deg,unit,unit,라디안 ↔ 도 변환기,unit,angle,rad,deg,published,true,,,,,false,false,0,?tool=unit-rad-deg&from=rad&to=deg,?category=unit&convert=rad-deg,rad-deg | unit-rad-deg,라디안를 도로 | 도를 라디안로 | rad ° 변환 | 라디안 ↔ 도,단위 변환 | 각도 | rad | 라디안 | deg | 도 | °,rad | deg | °
unit-rad-turn,rad-turn,unit,unit,라디안 ↔ 회전 변환기,unit,angle,rad,turn,published,true,,,,,false,false,0,?tool=unit-rad-turn&from=rad&to=turn,?category=unit&convert=rad-turn,rad-turn | unit-rad-turn,라디안를 회전로 | 회전를 라디안로 | rad turn 변환 | 라디안 ↔ 회전,단위 변환 | 각도 | rad | 라디안 | turn | 회전,rad | turn
unit-turn-deg,turn-deg,unit,unit,회전 ↔ 도 변환기,unit,angle,turn,deg,published,true,,,,,false,false,0,?tool=unit-turn-deg&from=turn&to=deg,?category=unit&convert=turn-deg,turn-deg | unit-turn-deg,회전를 도로 | 도를 회전로 | turn ° 변환 | 회전 ↔ 도,단위 변환 | 각도 | turn | 회전 | deg | 도 | °,turn | deg | °
unit-pressure-converter,pressure-converter,unit,unit,압력 통합 변환기,unit,pressure,pa,mpa,published,true,,,,,false,true,21,?tool=unit-pressure-converter&from=pa&to=mpa,?category=unit&convert=pressure-converter,pressure-converter | unit-pressure-converter,파스칼를 메가파스칼로 | 메가파스칼를 파스칼로 | Pa MPa 변환 | 압력 통합,단위 변환 | 압력 | pa | 파스칼 | mpa | 메가파스칼,pa | mpa | Pa | MPa
unit-mpa-bar,mpa-bar,unit,unit,MPa ↔ bar 변환기,unit,pressure,mpa,bar,published,true,,,,,false,false,0,?tool=unit-mpa-bar&from=mpa&to=bar,?category=unit&convert=mpa-bar,mpa-bar | unit-mpa-bar,메가파스칼를 바로 | 바를 메가파스칼로 | MPa bar 변환 | MPa ↔ bar,단위 변환 | 압력 | mpa | 메가파스칼 | bar | 바,mpa | bar | MPa
unit-torr-pa,torr-pa,unit,unit,Torr ↔ Pa 변환기,unit,pressure,torr,pa,published,true,,,,,false,false,0,?tool=unit-torr-pa&from=torr&to=pa,?category=unit&convert=torr-pa,torr-pa | unit-torr-pa,토르를 파스칼로 | 파스칼를 토르로 | Torr Pa 변환 | Torr ↔ Pa,단위 변환 | 압력 | torr | 토르 | pa | 파스칼,torr | pa | Torr | Pa
unit-atm-kpa,atm-kpa,unit,unit,atm ↔ kPa 변환기,unit,pressure,atm,kpa,published,true,,,,,false,false,0,?tool=unit-atm-kpa&from=atm&to=kpa,?category=unit&convert=atm-kpa,atm-kpa | unit-atm-kpa,표준대기압를 킬로파스칼로 | 킬로파스칼를 표준대기압로 | atm kPa 변환 | atm ↔ kPa,단위 변환 | 압력 | atm | 표준대기압 | kpa | 킬로파스칼,atm | kpa | kPa
unit-atm-mmhg,atm-mmhg,unit,unit,atm ↔ mmHg 변환기,unit,pressure,atm,mmhg,published,true,,,,,false,false,0,?tool=unit-atm-mmhg&from=atm&to=mmhg,?category=unit&convert=atm-mmhg,atm-mmhg | unit-atm-mmhg,표준대기압를 수은주 밀리미터로 | 수은주 밀리미터를 표준대기압로 | atm mmHg 변환 | atm ↔ mmHg,단위 변환 | 압력 | atm | 표준대기압 | mmhg | 수은주 밀리미터,atm | mmhg | mmHg
unit-bar-atm,bar-atm,unit,unit,bar ↔ atm 변환기,unit,pressure,bar,atm,published,true,,,,,false,false,0,?tool=unit-bar-atm&from=bar&to=atm,?category=unit&convert=bar-atm,bar-atm | unit-bar-atm,바를 표준대기압로 | 표준대기압를 바로 | bar atm 변환 | bar ↔ atm,단위 변환 | 압력 | bar | 바 | atm | 표준대기압,bar | atm
unit-bar-psi,bar-psi,unit,unit,bar ↔ psi 변환기,unit,pressure,bar,psi,published,true,,,,,false,false,0,?tool=unit-bar-psi&from=bar&to=psi,?category=unit&convert=bar-psi,bar-psi | unit-bar-psi,바를 psi로 | psi를 바로 | bar psi 변환 | bar ↔ psi,단위 변환 | 압력 | bar | 바 | psi,bar | psi
unit-kpa-psi,kpa-psi,unit,unit,kPa ↔ psi 변환기,unit,pressure,kpa,psi,published,true,,,,,false,false,0,?tool=unit-kpa-psi&from=kpa&to=psi,?category=unit&convert=kpa-psi,kpa-psi | unit-kpa-psi,킬로파스칼를 psi로 | psi를 킬로파스칼로 | kPa psi 변환 | kPa ↔ psi,단위 변환 | 압력 | kpa | 킬로파스칼 | psi,kpa | psi | kPa
unit-kgfcm2-mpa,kgfcm2-mpa,unit,unit,kgf/cm² ↔ MPa 변환기,unit,pressure,kgfcm2,mpa,published,true,,,,,false,false,0,?tool=unit-kgfcm2-mpa&from=kgfcm2&to=mpa,?category=unit&convert=kgfcm2-mpa,kgfcm2-mpa | unit-kgfcm2-mpa,kgf/cm²를 메가파스칼로 | 메가파스칼를 kgf/cm²로 | kgf/cm² MPa 변환 | kgf/cm² ↔ MPa,단위 변환 | 압력 | kgfcm2 | kgf/cm² | kgf/cm2 | mpa | 메가파스칼,kgfcm2 | mpa | kgf/cm2 | MPa
unit-psi-kpa,psi-kpa,unit,unit,psi ↔ kPa 변환기,unit,pressure,psi,kpa,published,true,,,,,false,false,0,?tool=unit-psi-kpa&from=psi&to=kpa,?category=unit&convert=psi-kpa,psi-kpa | unit-psi-kpa,psi를 킬로파스칼로 | 킬로파스칼를 psi로 | psi kPa 변환 | psi ↔ kPa,단위 변환 | 압력 | psi | kpa | 킬로파스칼,psi | kpa | kPa
unit-energy-converter,energy-converter,unit,unit,에너지·열량 통합 변환기,unit,energy,j,mj,published,true,,,,,false,true,22,?tool=unit-energy-converter&from=j&to=mj,?category=unit&convert=energy-converter,energy-converter | unit-energy-converter,줄를 메가줄로 | 메가줄를 줄로 | J MJ 변환 | 에너지·열량 통합,단위 변환 | 에너지·열량 | j | 줄 | mj | 메가줄,j | mj | J | MJ
unit-btu-kwh,btu-kwh,unit,unit,BTU ↔ kWh 변환기,unit,energy,btu,kwh,published,true,,,,,false,false,0,?tool=unit-btu-kwh&from=btu&to=kwh,?category=unit&convert=btu-kwh,btu-kwh | unit-btu-kwh,BTU(IT)를 킬로와트시로 | 킬로와트시를 BTU(IT)로 | BTU kWh 변환 | BTU ↔ kWh,단위 변환 | 에너지·열량 | btu | BTU(IT) | kwh | 킬로와트시,btu | kwh | BTU | kWh
unit-j-kj,j-kj,unit,unit,J ↔ kJ 변환기,unit,energy,j,kj,published,true,,,,,false,false,0,?tool=unit-j-kj&from=j&to=kj,?category=unit&convert=j-kj,j-kj | unit-j-kj,줄를 킬로줄로 | 킬로줄를 줄로 | J kJ 변환 | J ↔ kJ,단위 변환 | 에너지·열량 | j | 줄 | kj | 킬로줄,j | kj | J | kJ
unit-mj-kwh,mj-kwh,unit,unit,MJ ↔ kWh 변환기,unit,energy,mj,kwh,published,true,,,,,false,false,0,?tool=unit-mj-kwh&from=mj&to=kwh,?category=unit&convert=mj-kwh,mj-kwh | unit-mj-kwh,메가줄를 킬로와트시로 | 킬로와트시를 메가줄로 | MJ kWh 변환 | MJ ↔ kWh,단위 변환 | 에너지·열량 | mj | 메가줄 | kwh | 킬로와트시,mj | kwh | MJ | kWh
unit-wh-j,wh-j,unit,unit,Wh ↔ J 변환기,unit,energy,wh,j,published,true,,,,,false,false,0,?tool=unit-wh-j&from=wh&to=j,?category=unit&convert=wh-j,wh-j | unit-wh-j,와트시를 줄로 | 줄를 와트시로 | Wh J 변환 | Wh ↔ J,단위 변환 | 에너지·열량 | wh | 와트시 | j | 줄,wh | j | Wh | J
unit-cal-j,cal-j,unit,unit,cal ↔ J 변환기,unit,energy,cal,j,published,true,,,,,false,false,0,?tool=unit-cal-j&from=cal&to=j,?category=unit&convert=cal-j,cal-j | unit-cal-j,칼로리(열화학)를 줄로 | 줄를 칼로리(열화학)로 | cal J 변환 | cal ↔ J,단위 변환 | 에너지·열량 | cal | 칼로리(열화학) | j | 줄,cal | j | J
unit-ev-j,ev-j,unit,unit,eV ↔ J 변환기,unit,energy,ev,j,published,true,,,,,false,false,0,?tool=unit-ev-j&from=ev&to=j,?category=unit&convert=ev-j,ev-j | unit-ev-j,전자볼트를 줄로 | 줄를 전자볼트로 | eV J 변환 | eV ↔ J,단위 변환 | 에너지·열량 | ev | 전자볼트 | j | 줄,ev | j | eV | J
unit-kwh-mj,kwh-mj,unit,unit,kWh ↔ MJ 변환기,unit,energy,kwh,mj,published,true,,,,,false,false,0,?tool=unit-kwh-mj&from=kwh&to=mj,?category=unit&convert=kwh-mj,kwh-mj | unit-kwh-mj,킬로와트시를 메가줄로 | 메가줄를 킬로와트시로 | kWh MJ 변환 | kWh ↔ MJ,단위 변환 | 에너지·열량 | kwh | 킬로와트시 | mj | 메가줄,kwh | mj | kWh | MJ
unit-kcal-wh,kcal-wh,unit,unit,kcal ↔ Wh 변환기,unit,energy,kcal,wh,published,true,,,,,false,false,0,?tool=unit-kcal-wh&from=kcal&to=wh,?category=unit&convert=kcal-wh,kcal-wh | unit-kcal-wh,킬로칼로리를 와트시로 | 와트시를 킬로칼로리로 | kcal Wh 변환 | kcal ↔ Wh,단위 변환 | 에너지·열량 | kcal | 킬로칼로리 | wh | 와트시,kcal | wh | Wh
unit-kcal-kj,kcal-kj,unit,unit,kcal ↔ kJ 변환기,unit,energy,kcal,kj,published,true,,,,,false,false,0,?tool=unit-kcal-kj&from=kcal&to=kj,?category=unit&convert=kcal-kj,kcal-kj | unit-kcal-kj,킬로칼로리를 킬로줄로 | 킬로줄를 킬로칼로리로 | kcal kJ 변환 | kcal ↔ kJ,단위 변환 | 에너지·열량 | kcal | 킬로칼로리 | kj | 킬로줄,kcal | kj | kJ
unit-power-converter,power-converter,unit,unit,전력·동력 통합 변환기,unit,power,mw,kw,published,true,,,,,false,true,23,?tool=unit-power-converter&from=mw&to=kw,?category=unit&convert=power-converter,power-converter | unit-power-converter,밀리와트를 킬로와트로 | 킬로와트를 밀리와트로 | mW kW 변환 | 전력·동력 통합,단위 변환 | 전력·동력 | mw | 밀리와트 | kw | 킬로와트,mw | kw | mW | kW
unit-btuh-w,btuh-w,unit,unit,BTU/h ↔ W 변환기,unit,power,btuh,w,published,true,,,,,false,false,0,?tool=unit-btuh-w&from=btuh&to=w,?category=unit&convert=btuh-w,btuh-w | unit-btuh-w,BTU/h를 와트로 | 와트를 BTU/h로 | BTU/h W 변환 | BTU/h ↔ W,단위 변환 | 전력·동력 | btuh | BTU/h | w | 와트,btuh | w | BTU/h | W
unit-mw-kw,mw-kw,unit,unit,MW ↔ kW 변환기,unit,power,mwatt,kw,published,true,,,,,false,false,0,?tool=unit-mw-kw&from=mwatt&to=kw,?category=unit&convert=mw-kw,mw-kw | unit-mw-kw,메가와트를 킬로와트로 | 킬로와트를 메가와트로 | MW kW 변환 | MW ↔ kW,단위 변환 | 전력·동력 | mwatt | 메가와트 | MW | kw | 킬로와트,mwatt | kw | MW | kW
unit-ps-hp,ps-hp,unit,unit,PS ↔ hp 변환기,unit,power,ps,hp,published,true,,,,,false,false,0,?tool=unit-ps-hp&from=ps&to=hp,?category=unit&convert=ps-hp,ps-hp | unit-ps-hp,미터 마력를 기계 마력로 | 기계 마력를 미터 마력로 | PS hp 변환 | PS ↔ hp,단위 변환 | 전력·동력 | ps | 미터 마력 | hp | 기계 마력,ps | hp | PS
